Year,NOC,Athletes,Bronze,Gold,Silver,Total_Medals,Efficiency (%),Sport,Female_Participants,Male_Participants
1906,SUI,9,1.0,8.0,3.0,12.0,133.33333333333331,Athletics,0,1
1906,SUI,9,1.0,8.0,3.0,12.0,133.33333333333331,Cycling,0,8
1906,SUI,9,1.0,8.0,3.0,12.0,133.33333333333331,Shooting,0,36
1906,SWE,39,14.0,2.0,5.0,21.0,53.84615384615385,Athletics,0,35
1906,SWE,39,14.0,2.0,5.0,21.0,53.84615384615385,Cycling,0,4
1906,SWE,39,14.0,2.0,5.0,21.0,53.84615384615385,Diving,0,11
1906,SWE,39,14.0,2.0,5.0,21.0,53.84615384615385,Fencing,0,3
1906,SWE,39,14.0,2.0,5.0,21.0,53.84615384615385,Shooting,0,23
1906,SWE,39,14.0,2.0,5.0,21.0,53.84615384615385,Swimming,0,10
1906,SWE,39,14.0,2.0,5.0,21.0,53.84615384615385,Tug-Of-War,0,8
1906,SWE,39,14.0,2.0,5.0,21.0,53.84615384615385,Weightlifting,0,1
1906,TUR,1,0.0,0.0,0.0,0.0,0.0,Athletics,0,2
1906,USA,38,6.0,12.0,6.0,24.0,63.1578947368421,Athletics,0,66
1906,USA,38,6.0,12.0,6.0,24.0,63.1578947368421,Diving,0,1
1906,USA,38,6.0,12.0,6.0,24.0,63.1578947368421,Swimming,0,8
1906,USA,38,6.0,12.0,6.0,24.0,63.1578947368421,Tennis,0,4
1906,USA,38,6.0,12.0,6.0,24.0,63.1578947368421,Wrestling,0,2
1908,ANZ,30,2.0,15.0,2.0,19.0,63.33333333333333,Athletics,0,15
1908,ANZ,30,2.0,15.0,2.0,19.0,63.33333333333333,Boxing,0,1
1908,ANZ,30,2.0,15.0,2.0,19.0,63.33333333333333,Diving,0,1
1908,ANZ,30,2.0,15.0,2.0,19.0,63.33333333333333,Rugby,0,15
1908,ANZ,30,2.0,15.0,2.0,19.0,63.33333333333333,Shooting,0,3
1908,ANZ,30,2.0,15.0,2.0,19.0,63.33333333333333,Swimming,0,13
1908,ARG,1,0.0,0.0,0.0,0.0,0.0,Figure Skating,0,1
1908,AUT,7,1.0,0.0,0.0,1.0,14.285714285714285,Athletics,0,4
1908,AUT,7,1.0,0.0,0.0,1.0,14.285714285714285,Fencing,0,1
1908,AUT,7,1.0,0.0,0.0,1.0,14.285714285714285,Swimming,0,3
1908,AUT,7,1.0,0.0,0.0,1.0,14.285714285714285,Tennis,0,5
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Athletics,0,10
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Cycling,0,12
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Diving,0,1
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Fencing,0,27
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Gymnastics,0,2
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Rowing,0,10
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Sailing,0,3
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Shooting,0,16
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Swimming,0,7
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Water Polo,0,7
1908,BEL,70,8.0,1.0,24.0,33.0,47.14285714285714,Wrestling,0,4
1908,BOH,19,6.0,0.0,0.0,6.0,31.57894736842105,Athletics,0,6
1908,BOH,19,6.0,0.0,0.0,6.0,31.57894736842105,Fencing,0,23
1908,BOH,19,6.0,0.0,0.0,6.0,31.57894736842105,Gymnastics,0,2
1908,BOH,19,6.0,0.0,0.0,6.0,31.57894736842105,Tennis,0,6
1908,BOH,19,6.0,0.0,0.0,6.0,31.57894736842105,Wrestling,0,4
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Athletics,0,52
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Cycling,0,24
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Diving,0,1
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Fencing,0,1
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Gymnastics,0,2
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Lacrosse,0,12
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Rowing,0,17
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Shooting,0,31
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Swimming,0,2
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Tennis,0,5
1908,CAN,87,30.0,14.0,8.0,52.0,59.77011494252874,Wrestling,0,1
1908,DEN,78,3.0,0.0,14.0,17.0,21.794871794871796,Athletics,0,13
1908,DEN,78,3.0,0.0,14.0,17.0,21.794871794871796,Boxing,0,2
1908,DEN,78,3.0,0.0,14.0,17.0,21.794871794871796,Fencing,0,14
1908,DEN,78,3.0,0.0,14.0,17.0,21.794871794871796,Football,0,13
1908,DEN,78,3.0,0.0,14.0,17.0,21.794871794871796,Gymnastics,0,24
1908,DEN,78,3.0,0.0,14.0,17.0,21.794871794871796,Shooting,0,19
1908,DEN,78,3.0,0.0,14.0,17.0,21.794871794871796,Swimming,0,11
1908,DEN,78,3.0,0.0,14.0,17.0,21.794871794871796,Wrestling,0,11
1908,FIN,62,28.0,1.0,1.0,30.0,48.38709677419355,Athletics,0,36
1908,FIN,62,28.0,1.0,1.0,30.0,48.38709677419355,Diving,0,3
1908,FIN,62,28.0,1.0,1.0,30.0,48.38709677419355,Gymnastics,0,31
1908,FIN,62,28.0,1.0,1.0,30.0,48.38709677419355,Shooting,0,15
1908,FIN,62,28.0,1.0,1.0,30.0,48.38709677419355,Swimming,0,5
1908,FIN,62,28.0,1.0,1.0,30.0,48.38709677419355,Wrestling,0,4
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Archery,0,25
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Athletics,0,35
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Boxing,0,7
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Cycling,0,65
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Fencing,0,33
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Football,0,22
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Gymnastics,0,59
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Hockey,0,12
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Motorboating,0,1
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Sailing,0,3
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Shooting,0,52
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Swimming,0,4
1908,FRA,208,23.0,12.0,5.0,40.0,19.230769230769234,Tennis,0,1
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Archery,25,25
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Athletics,0,186
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Boxing,0,32
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Cycling,0,68
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Diving,0,17
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Fencing,0,32
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Figure Skating,5,7
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Football,0,11
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Gymnastics,0,65
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Hockey,0,45
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Jeu De Paume,0,9
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Lacrosse,0,12
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Motorboating,1,15
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Polo,0,12
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Racquets,0,12
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Rowing,0,32
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Rugby,0,15
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Sailing,1,39
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Shooting,0,131
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Swimming,0,38
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Tennis,10,28
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Tug-Of-War,0,24
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Water Polo,0,7
1908,GBR,735,90.0,147.0,131.0,368.0,50.06802721088436,Wrestling,0,68
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Athletics,0,37
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Cycling,0,33
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Diving,0,7
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Fencing,0,27
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Figure Skating,2,1
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Gymnastics,0,11
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Hockey,0,11
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Rowing,0,3
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Shooting,0,1
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Swimming,0,5
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Tennis,0,9
1908,GER,82,6.0,4.0,11.0,21.0,25.609756097560975,Wrestling,0,1
1908,GRE,20,1.0,0.0,3.0,4.0,20.0,Athletics,0,24
1908,GRE,20,1.0,0.0,3.0,4.0,20.0,Cycling,0,2
1908,GRE,20,1.0,0.0,3.0,4.0,20.0,Shooting,0,23
1908,HUN,65,6.0,7.0,7.0,20.0,30.76923076923077,Athletics,0,43
1908,HUN,65,6.0,7.0,7.0,20.0,30.76923076923077,Fencing,0,16
1908,HUN,65,6.0,7.0,7.0,20.0,30.76923076923077,Gymnastics,0,6
1908,HUN,65,6.0,7.0,7.0,20.0,30.76923076923077,Rowing,0,11
1908,HUN,65,6.0,7.0,7.0,20.0,30.76923076923077,Shooting,0,2
1908,HUN,65,6.0,7.0,7.0,20.0,30.76923076923077,Swimming,0,16
1908,HUN,65,6.0,7.0,7.0,20.0,30.76923076923077,Tennis,0,5
1908,HUN,65,6.0,7.0,7.0,20.0,30.76923076923077,Wrestling,0,8
1908,ISL,1,0.0,0.0,0.0,0.0,0.0,Wrestling,0,1
1908,ITA,66,0.0,2.0,6.0,8.0,12.121212121212121,Athletics,0,22
1908,ITA,66,0.0,2.0,6.0,8.0,12.121212121212121,Cycling,0,9
1908,ITA,66,0.0,2.0,6.0,8.0,12.121212121212121,Diving,0,1
1908,ITA,66,0.0,2.0,6.0,8.0,12.121212121212121,Fencing,0,25
1908,ITA,66,0.0,2.0,6.0,8.0,12.121212121212121,Gymnastics,0,32
1908,ITA,66,0.0,2.0,6.0,8.0,12.121212121212121,Rowing,0,1
1908,ITA,66,0.0,2.0,6.0,8.0,12.121212121212121,Swimming,0,6
1908,ITA,66,0.0,2.0,6.0,8.0,12.121212121212121,Wrestling,0,1
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Athletics,0,53
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Cycling,0,25
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Fencing,0,27
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Football,0,12
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Gymnastics,0,39
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Rowing,0,4
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Shooting,0,31
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Swimming,0,7
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Tennis,0,4
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Water Polo,0,7
1908,NED,113,16.0,0.0,0.0,16.0,14.15929203539823,Wrestling,0,9
1908,NOR,69,3.0,7.0,32.0,42.0,60.86956521739131,Athletics,0,22
1908,NOR,69,3.0,7.0,32.0,42.0,60.86956521739131,Fencing,0,1
1908,NOR,69,3.0,7.0,32.0,42.0,60.86956521739131,Gymnastics,0,38
1908,NOR,69,3.0,7.0,32.0,42.0,60.86956521739131,Rowing,0,9
1908,NOR,69,3.0,7.0,32.0,42.0,60.86956521739131,Sailing,0,5
1908,NOR,69,3.0,7.0,32.0,42.0,60.86956521739131,Shooting,0,27
1908,NOR,69,3.0,7.0,32.0,42.0,60.86956521739131,Wrestling,0,1
1908,RSA,14,0.0,1.0,1.0,2.0,14.285714285714285,Athletics,0,9
1908,RSA,14,0.0,1.0,1.0,2.0,14.285714285714285,Cycling,0,17
1908,RSA,14,0.0,1.0,1.0,2.0,14.285714285714285,Fencing,0,2
1908,RSA,14,0.0,1.0,1.0,2.0,14.285714285714285,Tennis,0,5
1908,RUS,6,0.0,1.0,2.0,3.0,50.0,Athletics,0,1
1908,RUS,6,0.0,1.0,2.0,3.0,50.0,Figure Skating,0,2
1908,RUS,6,0.0,1.0,2.0,3.0,50.0,Wrestling,0,4
1908,SUI,1,0.0,0.0,0.0,0.0,0.0,Athletics,0,1
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Athletics,0,66
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Cycling,0,8
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Diving,0,12
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Fencing,0,11
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Figure Skating,1,3
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Football,0,14
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Gymnastics,0,38
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Sailing,0,13
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Shooting,0,60
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Swimming,0,19
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Tennis,2,4
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Tug-Of-War,0,8
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Water Polo,0,7
1908,SWE,168,18.0,48.0,18.0,84.0,50.0,Wrestling,0,10
1908,USA,122,15.0,34.0,16.0,65.0,53.278688524590166,Archery,0,2
1908,USA,122,15.0,34.0,16.0,65.0,53.278688524590166,Athletics,0,143
1908,USA,122,15.0,34.0,16.0,65.0,53.278688524590166,Cycling,0,6
1908,USA,122,15.0,34.0,16.0,65.0,53.278688524590166,Diving,0,4
1908,USA,122,15.0,34.0,16.0,65.0,53.278688524590166,Figure Skating,0,1
1908,USA,122,15.0,34.0,16.0,65.0,53.278688524590166,Jeu De Paume,0,2
1908,USA,122,15.0,34.0,16.0,65.0,53.278688524590166,Shooting,0,33
1908,USA,122,15.0,34.0,16.0,65.0,53.278688524590166,Swimming,0,14
1908,USA,122,15.0,34.0,16.0,65.0,53.278688524590166,Tug-Of-War,0,8
1908,USA,122,15.0,34.0,16.0,65.0,53.278688524590166,Wrestling,0,6
1912,ANZ,25,3.0,5.0,2.0,10.0,40.0,Athletics,0,7
1912,ANZ,25,3.0,5.0,2.0,10.0,40.0,Rowing,0,10
1912,ANZ,25,3.0,5.0,2.0,10.0,40.0,Swimming,2,18
1912,ANZ,25,3.0,5.0,2.0,10.0,40.0,Tennis,0,1
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Athletics,0,27
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Cycling,0,12
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Diving,1,0
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Fencing,0,21
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Football,0,15
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Modern Pentathlon,0,1
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Rowing,0,6
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Shooting,0,15
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Swimming,9,5
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Tennis,0,5
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Water Polo,0,7
1912,AUT,85,5.0,0.0,9.0,14.0,16.470588235294116,Wrestling,0,8
1912,BEL,36,11.0,7.0,1.0,19.0,52.77777777777778,Art Competitions,0,1
1912,BEL,36,11.0,7.0,1.0,19.0,52.77777777777778,Athletics,0,3
1912,BEL,36,11.0,7.0,1.0,19.0,52.77777777777778,Cycling,0,1
1912,BEL,36,11.0,7.0,1.0,19.0,52.77777777777778,Equestrianism,0,15
1912,BEL,36,11.0,7.0,1.0,19.0,52.77777777777778,Fencing,0,30
1912,BEL,36,11.0,7.0,1.0,19.0,52.77777777777778,Rowing,0,6
1912,BEL,36,11.0,7.0,1.0,19.0,52.77777777777778,Swimming,1,5
1912,BEL,36,11.0,7.0,1.0,19.0,52.77777777777778,Water Polo,0,9
1912,BEL,36,11.0,7.0,1.0,19.0,52.77777777777778,Wrestling,0,1
1912,BOH,43,0.0,0.0,0.0,0.0,0.0,Art Competitions,0,1
1912,BOH,43,0.0,0.0,0.0,0.0,0.0,Athletics,0,15
1912,BOH,43,0.0,0.0,0.0,0.0,0.0,Cycling,0,10
1912,BOH,43,0.0,0.0,0.0,0.0,0.0,Fencing,0,27
1912,BOH,43,0.0,0.0,0.0,0.0,0.0,Gymnastics,0,1
1912,BOH,43,0.0,0.0,0.0,0.0,0.0,Rowing,0,1
1912,BOH,43,0.0,0.0,0.0,0.0,0.0,Tennis,0,15
1912,BOH,43,0.0,0.0,0.0,0.0,0.0,Wrestling,0,4
1912,CAN,37,3.0,3.0,2.0,8.0,21.62162162162162,Art Competitions,0,1
1912,CAN,37,3.0,3.0,2.0,8.0,21.62162162162162,Athletics,0,39
1912,CAN,37,3.0,3.0,2.0,8.0,21.62162162162162,Cycling,0,2
1912,CAN,37,3.0,3.0,2.0,8.0,21.62162162162162,Diving,0,3
1912,CAN,37,3.0,3.0,2.0,8.0,21.62162162162162,Rowing,0,10
1912,CAN,37,3.0,3.0,2.0,8.0,21.62162162162162,Shooting,0,3
1912,CAN,37,3.0,3.0,2.0,8.0,21.62162162162162,Swimming,0,2
1912,CHI,14,0.0,0.0,0.0,0.0,0.0,Athletics,0,10
1912,CHI,14,0.0,0.0,0.0,0.0,0.0,Cycling,0,8
1912,CHI,14,0.0,0.0,0.0,0.0,0.0,Equestrianism,0,2
1912,CHI,14,0.0,0.0,0.0,0.0,0.0,Shooting,0,8
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Athletics,0,21
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Cycling,0,16
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Equestrianism,0,8
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Fencing,0,24
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Football,0,15
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Gymnastics,0,54
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Modern Pentathlon,0,4
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Rowing,0,16
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Sailing,0,3
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Shooting,0,41
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Swimming,0,2
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Tennis,2,18
1912,DEN,152,33.0,5.0,49.0,87.0,57.23684210526315,Wrestling,0,9
1912,FIN,164,22.0,9.0,40.0,71.0,43.292682926829265,Athletics,0,57
1912,FIN,164,22.0,9.0,40.0,71.0,43.292682926829265,Cycling,0,10
1912,FIN,164,22.0,9.0,40.0,71.0,43.292682926829265,Diving,0,11
1912,FIN,164,22.0,9.0,40.0,71.0,43.292682926829265,Football,0,13
1912,FIN,164,22.0,9.0,40.0,71.0,43.292682926829265,Gymnastics,0,25
1912,FIN,164,22.0,9.0,40.0,71.0,43.292682926829265,Rowing,0,6
1912,FIN,164,22.0,9.0,40.0,71.0,43.292682926829265,Sailing,0,27
1912,FIN,164,22.0,9.0,40.0,71.0,43.292682926829265,Shooting,0,38
1912,FIN,164,22.0,9.0,40.0,71.0,43.292682926829265,Swimming,2,7
1912,FIN,164,22.0,9.0,40.0,71.0,43.292682926829265,Wrestling,0,37
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Art Competitions,0,10
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Athletics,0,56
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Cycling,0,24
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Equestrianism,0,18
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Gymnastics,0,6
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Modern Pentathlon,0,2
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Rowing,0,19
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Sailing,0,3
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Shooting,0,65
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Swimming,0,3
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Tennis,2,10
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Water Polo,0,8
1912,FRA,119,5.0,10.0,11.0,26.0,21.84873949579832,Wrestling,0,6
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Art Competitions,0,3
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Athletics,0,111
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Cycling,0,52
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Diving,1,3
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Equestrianism,0,11
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Fencing,0,41
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Football,0,14
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Gymnastics,0,29
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Modern Pentathlon,0,3
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Rowing,0,24
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Shooting,0,85
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Swimming,10,22
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Tennis,6,19
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Tug-Of-War,0,8
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Water Polo,0,7
1912,GBR,274,59.0,47.0,64.0,170.0,62.04379562043796,Wrestling,0,12
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Art Competitions,0,2
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Athletics,0,56
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Cycling,0,22
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Diving,0,11
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Equestrianism,0,22
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Fencing,0,33
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Football,0,22
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Gymnastics,0,36
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Modern Pentathlon,0,1
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Rowing,0,25
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Shooting,0,25
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Swimming,8,22
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Tennis,2,11
1912,GER,185,23.0,11.0,19.0,53.0,28.64864864864865,Wrestling,0,14
1912,GRE,22,1.0,1.0,0.0,2.0,9.090909090909092,Athletics,0,7
1912,GRE,22,1.0,1.0,0.0,2.0,9.090909090909092,Fencing,0,14
1912,GRE,22,1.0,1.0,0.0,2.0,9.090909090909092,Shooting,0,54
1912,GRE,22,1.0,1.0,0.0,2.0,9.090909090909092,Swimming,0,1
1912,GRE,22,1.0,1.0,0.0,2.0,9.090909090909092,Wrestling,0,1
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Athletics,0,48
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Cycling,0,10
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Fencing,0,30
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Football,0,14
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Gymnastics,0,20
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Rowing,0,11
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Shooting,0,34
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Swimming,0,15
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Tennis,0,8
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Water Polo,0,7
1912,HUN,121,3.0,10.0,17.0,30.0,24.793388429752067,Wrestling,0,10
1912,ISL,2,0.0,0.0,0.0,0.0,0.0,Athletics,0,1
1912,ISL,2,0.0,0.0,0.0,0.0,0.0,Wrestling,0,1
1912,ITA,66,2.0,22.0,1.0,25.0,37.878787878787875,Art Competitions,0,4
1912,ITA,66,2.0,22.0,1.0,25.0,37.878787878787875,Athletics,0,25
1912,ITA,66,2.0,22.0,1.0,25.0,37.878787878787875,Diving,0,2
1912,ITA,66,2.0,22.0,1.0,25.0,37.878787878787875,Fencing,0,16
1912,ITA,66,2.0,22.0,1.0,25.0,37.878787878787875,Football,0,14
1912,ITA,66,2.0,22.0,1.0,25.0,37.878787878787875,Gymnastics,0,24
1912,ITA,66,2.0,22.0,1.0,25.0,37.878787878787875,Swimming,0,5
1912,ITA,66,2.0,22.0,1.0,25.0,37.878787878787875,Wrestling,0,6
1912,JPN,2,0.0,0.0,0.0,0.0,0.0,Athletics,0,4
1912,LUX,21,0.0,0.0,0.0,0.0,0.0,Athletics,0,3
1912,LUX,21,0.0,0.0,0.0,0.0,0.0,Gymnastics,0,41
1912,NED,33,26.0,0.0,0.0,26.0,78.78787878787878,Athletics,0,2
1912,NED,33,26.0,0.0,0.0,26.0,78.78787878787878,Fencing,0,22
1912,NED,33,26.0,0.0,0.0,26.0,78.78787878787878,Football,0,15
1912,NED,33,26.0,0.0,0.0,26.0,78.78787878787878,Modern Pentathlon,0,1
1912,NED,33,26.0,0.0,0.0,26.0,78.78787878787878,Shooting,0,1
1912,NED,33,26.0,0.0,0.0,26.0,78.78787878787878,Tennis,0,1
1912,NED,33,26.0,0.0,0.0,26.0,78.78787878787878,Wrestling,0,3
